29346428,1,7,13848,21/01/2019,1050.00,C,GTQ,ERICK ESTUARDO HERNANDEZ FAJARDO,,,,,,,,,,,,,
7816502,1,7,20190218-SYE27,18/02/2019,3287.50,P,GTQ,HENRY DONALD GONZALEZ,,,,,,,,,,,,,
1701282,1,7,13859,28/01/2019,198.00,C,GTQ,CHEMILCO INTERNACIONAL SA,,,,,,,,,,,,,
1701282,1,2,17862,12/3/2019,2257.50,C,GTQ,CHEMILCO INTERNACIONAL SA,,,,,,,,,,,,,
74496107,1,32,20181219-COV01,19/12/2018,4851.00,V,GTQ,INDUSTRIAS DABROY SA,,,,,,,,,,,,,
23750278,1,7,20181217-SYE28,17/12/2018,50199.10,V,GTQ,EPIDAURO SA,,,,,,,,,,,,,
23750278,1,7,20190102-SYE05,2/1/2019,159404.70,V,GTQ,EPIDAURO SA,,,,,,,,,,,,,
23750278,1,7,20190107-SYE17,7/1/2019,10209.24,V,GTQ,EPIDAURO SA,,,,,,,,,,,,,
23750278,1,7,20190114-SYE27,14/01/2019,187831.17,V,GTQ,EPIDAURO SA,,,,,,,,,,,,,
23750278,1,7,20190122-SYE42,22/01/2019,159426.30,V,GTQ,EPIDAURO SA,,,,,,,,,,,,,
23750278,1,7,20190128-SYE55,28/01/2019,10745.50,V,GTQ,EPIDAURO SA,,,,,,,,,,,,,
23750278,1,7,20190204-SYE03,4/2/2019,95282.24,V,GTQ,EPIDAURO SA,,,,,,,,,,,,,
23750278,1,7,20190212-SYE12,12/2/2019,86526.01,V,GTQ,EPIDAURO SA,,,,,,,,,,,,,
23750278,1,7,20190218-SYE29,18/02/2019,8150.99,V,GTQ,EPIDAURO SA,,,,,,,,,,,,,
23750278,1,7,20190305-SYE08,5/3/2019,41183.89,V,GTQ,EPIDAURO SA,,,,,,,,,,,,,
23750278,1,7,20190311-SYE19,11/3/2019,57465.99,V,GTQ,EPIDAURO SA,,,,,,,,,,,,,
74496107,1,7,20181217-SYE28,17/12/2018,10082.01,V,GTQ,INDUSTRIAS DABROY SA,,,,,,,,,,,,,
74496107,1,7,20190102-SYE05,2/1/2019,1818.86,V,GTQ,INDUSTRIAS DABROY SA,,,,,,,,,,,,,
74496107,1,7,20190107-SYE17,7/1/2019,10336.04,V,GTQ,INDUSTRIAS DABROY SA,,,,,,,,,,,,,
74496107,1,7,20190114-SYE27,14/01/2019,4893.09,V,GTQ,INDUSTRIAS DABROY SA,,,,,,,,,,,,,
74496107,1,7,20190122-SYE42,22/01/2019,24674.11,V,GTQ,INDUSTRIAS DABROY SA,,,,,,,,,,,,,
74496107,1,7,20190128-SYE55,28/01/2019,613.20,V,GTQ,INDUSTRIAS DABROY SA,,,,,,,,,,,,,
74496107,1,7,20190204-SYE03,4/2/2019,6276.33,V,GTQ,INDUSTRIAS DABROY SA,,,,,,,,,,,,,
74496107,1,7,20190212-SYE12,12/2/2019,3845.28,V,GTQ,INDUSTRIAS DABROY SA,,,,,,,,,,,,,
74496107,1,7,20190218-SYE29,18/02/2019,11292.17,V,GTQ,INDUSTRIAS DABROY SA,,,,,,,,,,,,,
74496107,1,7,20190301-SYE01,1/3/2019,49474.28,V,GTQ,INDUSTRIAS DABROY SA,,,,,,,,,,,,,
74496107,1,7,20190305-SYE08,5/3/2019,7290.13,V,GTQ,INDUSTRIAS DABROY SA,,,,,,,,,,,,,
74496107,1,7,20190311-SYE19,11/3/2019,60.01,V,GTQ,INDUSTRIAS DABROY SA,,,,,,,,,,,,,
23750278,1,1,20181219-AV076,19/12/2018,5206.95,V,GTQ,EPIDAURO SA,,,,,,,,,,,,,
1251781K,1,7,20190212-SYE12,12/2/2019,3987.20,V,GTQ,VENTAS IMPORTACIONES Y SERVICIOS COMERCIALES SA,,,,,,,,,,,,,
16389832,1,7,20190107-SYE17,7/1/2019,1925.06,V,GTQ,CARLOS VINICIO MORAN ESPINOZA,,,,,,,,,,,,,
16389832,1,7,20190122-SYE42,22/01/2019,5388.26,V,GTQ,CARLOS VINICIO MORAN ESPINOZA,,,,,,,,,,,,,
16389832,1,7,20190218-SYE29,18/02/2019,10085.27,V,GTQ,CARLOS VINICIO MORAN ESPINOZA,,,,,,,,,,,,,
11972483,1,1,196821,8/1/2019,670.00,C,GTQ,GRUPO DE MERCADEO SA,,,,,,,,,,,,,
11972483,1,1,197112,5/2/2019,720.00,C,GTQ,GRUPO DE MERCADEO SA,,,,,,,,,,,,,
66682169,1,7,20181217-SYE31,17/12/2018,29436.35,V,GTQ,GRUPO VINTAGE SA,,,,,,,,,,,,,
66682169,1,7,20190102-SYE03,2/1/2019,64622.15,V,GTQ,GRUPO VINTAGE SA,,,,,,,,,,,,,
66682169,1,7,20190107-SYE16,7/1/2019,137425.32,V,GTQ,GRUPO VINTAGE SA,,,,,,,,,,,,,
66682169,1,7,20190114-SYE28,14/01/2019,72846.67,V,GTQ,GRUPO VINTAGE SA,,,,,,,,,,,,,
66682169,1,7,20190121-SYE41,21/01/2019,44080.61,V,GTQ,GRUPO VINTAGE SA,,,,,,,,,,,,,
66682169,1,7,20190204-SYE06,4/2/2019,55409.19,V,GTQ,GRUPO VINTAGE SA,,,,,,,,,,,,,
66682169,1,7,20190212-SYE11,12/2/2019,51467.59,V,GTQ,GRUPO VINTAGE SA,,,,,,,,,,,,,
66682169,1,7,20190218-SYE28,18/02/2019,86817.96,V,GTQ,GRUPO VINTAGE SA,,,,,,,,,,,,,
66682169,1,7,20190301-SYE02,1/3/2019,28949.40,V,GTQ,GRUPO VINTAGE SA,,,,,,,,,,,,,
66682169,1,7,20190305-SYE10,5/3/2019,50701.70,V,GTQ,GRUPO VINTAGE SA,,,,,,,,,,,,,
66682169,1,7,20190311-SYE18,11/3/2019,75401.36,V,GTQ,GRUPO VINTAGE SA,,,,,,,,,,,,,
16472500,1,32,20190115-COV06,15/01/2019,360.00,P,GTQ,LUIS ALEXANDER NORIEGA HERNANDEZ,,,,,,,,,,,,,
16472500,1,32,20190115-COV06,15/01/2019,904.00,P,GTQ,LUIS ALEXANDER NORIEGA HERNANDEZ,,,,,,,,,,,,,
81644787,1,7,20190107-SYE17,7/1/2019,6682.00,V,GTQ,HOSE DEPOT SA,,,,,,,,,,,,,
81644787,1,7,20190114-SYE27,14/01/2019,1916.00,V,GTQ,HOSE DEPOT SA,,,,,,,,,,,,,
81644787,1,7,20190128-SYE55,28/01/2019,1140.00,V,GTQ,HOSE DEPOT SA,,,,,,,,,,,,,
81644787,1,7,20190212-SYE12,12/2/2019,952.00,V,GTQ,HOSE DEPOT SA,,,,,,,,,,,,,
81644787,1,7,20190311-SYE19,11/3/2019,2411.30,V,GTQ,HOSE DEPOT SA,,,,,,,,,,,,,
1534289,1,7,20190128-SYE55,28/01/2019,5510.00,V,GTQ,RAYO ELECTRICO SA,,,,,,,,,,,,,
16472500,1,7,20181217-SYE27,17/12/2018,44208.09,P,GTQ,LUIS ALEXANDER NORIEGA HERNANDEZ,,,,,,,,,,,,,
16472500,1,7,20181217-SYE27,17/12/2018,2100.00,P,GTQ,LUIS ALEXANDER NORIEGA HERNANDEZ,,,,,,,,,,,,,
16472500,1,7,20190107-SYE15,7/1/2019,42687.29,P,GTQ,LUIS ALEXANDER NORIEGA HERNANDEZ,,,,,,,,,,,,,
16472500,1,7,20190114-SYE26,14/01/2019,42818.81,P,GTQ,LUIS ALEXANDER NORIEGA HERNANDEZ,,,,,,,,,,,,,
16472500,1,7,20190128-SYE53,28/01/2019,11858.09,P,GTQ,LUIS ALEXANDER NORIEGA HERNANDEZ,,,,,,,,,,,,,
16472500,1,7,20190204-SYE01,4/2/2019,18681.38,P,GTQ,LUIS ALEXANDER NORIEGA HERNANDEZ,,,,,,,,,,,,,
16472500,1,7,20190212-SYE10,12/2/2019,29428.21,P,GTQ,LUIS ALEXANDER NORIEGA HERNANDEZ,,,,,,,,,,,,,
16472500,1,7,20190304-SYE07,4/3/2019,48856.28,P,GTQ,LUIS ALEXANDER NORIEGA HERNANDEZ,,,,,,,,,,,,,
1955124K,1,7,13795,2/1/2019,660.00,C,GTQ,CARLOS EDVIN LOPEZ ROBLERO,,,,,,,,,,,,,
1955124K,1,7,13832,14/01/2019,1125.00,C,GTQ,CARLOS EDVIN LOPEZ ROBLERO,,,,,,,,,,,,,
1955124K,1,7,13899,18/02/2019,1125.00,C,GTQ,CARLOS EDVIN LOPEZ ROBLERO,,,,,,,,,,,,,
81644787,1,9,20190109-ALI22,9/1/2019,1505.00,V,GTQ,HOSE DEPOT SA,,,,,,,,,,,,,
16472500,1,23,20190306-ALA06,6/3/2019,407.00,P,GTQ,LUIS ALEXANDER NORIEGA HERNANDEZ,,,,,,,,,,,,,
38001543,1,7,20190107-SYE17,7/1/2019,1291.38,V,GTQ,RESORTES CENTROAMERICANOS SA,,,,,,,,,,,,,
38001543,1,7,20190114-SYE27,14/01/2019,2622.21,V,GTQ,RESORTES CENTROAMERICANOS SA,,,,,,,,,,,,,
38001543,1,7,20190128-SYE55,28/01/2019,1853.10,V,GTQ,RESORTES CENTROAMERICANOS SA,,,,,,,,,,,,,
38001543,1,7,20190204-SYE03,4/2/2019,1807.20,V,GTQ,RESORTES CENTROAMERICANOS SA,,,,,,,,,,,,,
61928712,1,7,13810,7/1/2019,450.00,C,GTQ,ACAR SA,,,,,,,,,,,,,
61928712,1,7,13872,4/2/2019,450.00,C,GTQ,ACAR SA,,,,,,,,,,,,,
